FID,roof,road,watr,conc,Veg,dry,irr,H,W
1540,0.3104,0,0,0.3216,0.2736,0.0944,0,3.104,20.688
1541,0.006153846,0,0,0.58,0.296923077,0.116923077,0,0.061538462,29.81538462
1542,0.344,0,0,0.0528,0.1248,0.4784,0,3.44,19.68
1543,0.7152,0,0,0.056,0.0128,0.216,0,7.152,8.544
1544,0.2608,0,0,0.0528,0.016,0.6704,0,2.608,22.176
1545,0.701538462,0,0,0.086153846,0.053846154,0.158461538,0,7.015384615,8.953846154
1546,0.984,0,0,0.0064,0.0096,0,0,9.84,0.48
1547,0.4352,0,0,0.4752,0.056,0.0336,0,4.352,16.944
1548,0.8128,0,0,0.1472,0.0368,0.0032,0,8.128,5.616
1549,0.9952,0,0,0.0032,0,0.0016,0,9.952,0.144
1550,0.983076923,0,0,0,0.006153846,0.010769231,0,9.830769231,0.507692308
1551,0.9536,0,0,0.0352,0.0112,0,0,9.536,1.392
1552,0.3216,0,0,0.416,0.0208,0.2384,0.0032,3.216,20.352
1553,0,0,0,0.4576,0.064,0.4784,0,0,30
1554,0.2016,0,0,0.2832,0.0464,0.4688,0,2.016,23.952
1555,0.421538462,0,0,0.009230769,0.278461538,0.267692308,0.023076923,4.215384615,17.35384615
1556,0.2816,0,0,0.064,0.4832,0.1696,0.0016,1.29536,21.552
1557,0.3008,0,0,0.336,0.2704,0.0928,0,1.38368,20.976
1558,0.5648,0,0,0.008,0.3072,0.1184,0.0016,2.59808,13.056
1559,0.4928,0,0,0.0128,0.2496,0.2448,0,2.26688,15.216
1560,0.018461538,0,0,0.149230769,0.610769231,0.209230769,0.012307692,0.084923077,29.44615385
1561,0.3136,0,0,0.3488,0.152,0.1856,0,1.44256,20.592
1562,0.4048,0,0,0.0208,0.3248,0.2416,0.008,1.86208,17.856
1563,0.616,0,0,0.1136,0.216,0.0544,0,2.8336,11.52
1564,0.206153846,0,0,0.569230769,0.112307692,0.112307692,0,0.948307692,23.81538462
1565,0.6128,0,0,0.0096,0.2256,0.1424,0.0096,2.81888,11.616
1566,0.7184,0,0,0.056,0.176,0.0496,0,3.30464,8.448
1567,0.3056,0,0,0.4096,0.1664,0.1184,0,1.40576,20.832
1568,0.7184,0,0,0.0272,0.152,0.0688,0.0336,3.30464,8.448
1569,0.047692308,0,0,0.027692308,0.223076923,0.701538462,0,0.385538462,28.56923077
1570,0.1856,0,0,0.224,0.2912,0.2928,0.0064,1.856,24.432
1571,0.0272,0,0,0.4112,0.4576,0.0976,0.0064,0.272,29.184
1572,0,0,0,0.032,0.0336,0.9344,0,0,30
1573,0,0,0,0,0.0944,0.8992,0.0064,0,30
1574,0,0,0.001538462,0,0.361538462,0.533846154,0.103076923,0,30
1575,0,0,0.0048,0.0176,0.424,0.4624,0.0912,0,30
1576,0,0,0,0.1072,0.1632,0.7296,0,0,30
1577,0,0,0.0128,0.0128,0.7968,0.1696,0.008,0,30
1578,0,0,0,0.0144,0.96,0.016,0.0096,0,30
1579,0,0,0,0.003076923,0.772307692,0.206153846,0.018461538,0,30
1580,0,0,0,0.0064,0.1344,0.8192,0.04,0,30
1581,0,0,0,0.0096,0.1872,0.7968,0.0064,0,30
1582,0,0,0,0.0032,0.6992,0.2832,0.0144,0,30
1583,0,0,0.0016,0.0048,0.6448,0.3488,0,0,30
1584,0,0,0,0.013846154,0.413846154,0.569230769,0.003076923,0,30
1585,0,0,0.0016,0.44,0.4384,0.1088,0.0112,0,30
1586,0,0,0,0.608,0.296,0.0928,0.0032,0,30
1587,0,0,0,0.1872,0.7584,0.0544,0,0,30
1588,0.08,0,0,0.435384615,0.401538462,0.083076923,0,0.368,27.6
1589,0.7632,0,0,0.0224,0.096,0.1184,0,3.51072,7.104
1590,0.6752,0,0,0.0144,0.2496,0.0608,0,3.10592,9.744
1591,0.2432,0,0,0.2672,0.392,0.0976,0,1.11872,22.704
1592,0.6432,0,0,0.0128,0.2704,0.0496,0.024,2.95872,10.704
1593,0.443076923,0,0,0.164615385,0.150769231,0.238461538,0.003076923,2.038153846,16.70769231
1594,0.0416,0,0,0.4608,0.1984,0.2976,0.0016,0.19136,28.752
1595,0.432,0,0,0.1776,0.2816,0.1088,0,1.9872,17.04
1596,0.3488,0,0,0.296,0.2288,0.1248,0.0016,1.60448,19.536
1597,0.2128,0,0,0.2464,0.2416,0.2976,0.0016,0.97888,23.616
1598,0.289230769,0,0,0.321538462,0.087692308,0.301538462,0,1.330461538,21.32307692
1599,0.1888,0,0,0.3408,0.2464,0.2192,0.0048,0.86848,24.336
1600,0.448,0,0,0.3264,0.1712,0.0528,0.0016,2.0608,16.56
1601,0.5408,0,0,0.0032,0.3536,0.0912,0.0112,2.48768,13.776
1602,0.2,0,0,0.3776,0.176,0.2448,0.0016,0.92,24
1603,0.238461538,0,0,0.273846154,0.384615385,0.103076923,0,1.096923077,22.84615385
1604,0.344,0,0,0.3088,0.2464,0.0992,0.0016,1.5824,19.68
1605,0.0352,0,0,0.296,0.3744,0.2368,0.0576,0.16192,28.944
1606,0,0,0.0048,0,0.4944,0.1392,0.3616,0,30
1607,0.415384615,0,0,0.286153846,0.195384615,0.098461538,0.004615385,1.910769231,17.53846154
1608,0.5904,0,0,0.0048,0.3072,0.0944,0.0032,2.71584,12.288
1609,0.2768,0,0,0.344,0.3104,0.0688,0,1.27328,21.696
1610,0.64,0,0,0.1104,0.152,0.0976,0,2.944,10.8
1611,0.4368,0,0,0.1584,0.304,0.1008,0,2.00928,16.896
1612,0.418461538,0,0,0.107692308,0.373846154,0.093846154,0.006153846,1.924923077,17.44615385
1613,0.4464,0,0,0.0304,0.4064,0.1056,0.0112,2.05344,16.608
1614,0.0976,0,0,0.32,0.3584,0.224,0,0.44896,27.072
1615,0.0848,0,0,0.248,0.5232,0.1104,0.0336,0.39008,27.456
1616,0,0,0,0.924615385,0.003076923,0.072307692,0,0,30
1617,0,0,0,0.238461538,0.569230769,0.192307692,0,0,30
1618,0,0,0,0.368343195,0.477810651,0.153846154,0,0,30
1619,0,0,0,0.433846154,0.469230769,0.096923077,0,0,30
1620,0.001538462,0,0,0.404615385,0.430769231,0.163076923,0,0.015384615,29.95384615
1621,0,0,0,0.915384615,0.035384615,0.049230769,0,0,30
1622,0,0,0.044615385,0.096923077,0.464615385,0.393846154,0,0,30
1623,0,0,0.402366864,0,0.102071006,0.49556213,0,0,30
1624,0,0,0,0.001538462,0,0.998461538,0,0,30
1625,0,0,0,0.006153846,0,0.993846154,0,0,30
1626,0.004615385,0,0,0.047692308,0.192307692,0.755384615,0,0.046153846,29.86153846
1627,0,0,0,0.01035503,0.152366864,0.837278107,0,0,30
1628,0.016923077,0,0,0.038461538,0.470769231,0.473846154,0,0.169230769,29.49230769
1629,0.015384615,0,0,0.086153846,0.069230769,0.829230769,0,0.153846154,29.53846154
1630,0.052307692,0,0,0.067692308,0.147692308,0.732307692,0,0.523076923,28.43076923
1631,0.069230769,0,0,0.104615385,0.095384615,0.730769231,0,0.692307692,27.92307692
1632,0.019230769,0,0,0.136094675,0.297337278,0.547337278,0,0.192307692,29.42307692
1633,0.030769231,0,0,0.369230769,0.346153846,0.253846154,0,0.307692308,29.07692308
1634,0.106153846,0,0,0.48,0.224615385,0.189230769,0,1.061538462,26.81538462
1635,0.192307692,0,0,0.4,0.030769231,0.376923077,0,1.923076923,24.23076923
1636,0.033846154,0,0,0.36,0.203076923,0.403076923,0,0.338461538,28.98461538
1637,0.029585799,0,0,0.23816568,0.403846154,0.328402367,0,0.295857988,29.11242604
1638,0.16,0,0,0.4,0.352307692,0.087692308,0,1.6,25.2
1639,0.12,0,0,0.395384615,0.112307692,0.372307692,0,1.2,26.4
1640,0,0,0,0.446153846,0.078461538,0.475384615,0,0,30
1641,0.023076923,0,0,0.183076923,0.550769231,0.243076923,0,0.230769231,29.30769231
1642,0.072485207,0,0,0.211538462,0.312130178,0.403846154,0,0.724852071,27.82544379
1643,0.035384615,0,0,0.295384615,0.229230769,0.44,0,0.353846154,28.93846154
1644,0.44,0,0,0.043076923,0.133846154,0.383076923,0,4.4,16.8
1645,0.778461538,0,0,0.133846154,0.056923077,0.030769231,0,7.784615385,6.646153846
1646,0.99704142,0,0,0.00295858,0,0,0,9.970414201,0.088757396
1647,1,0,0,0,0,0,0,10,0
1648,0.952307692,0,0,0.047692308,0,0,0,9.523076923,1.430769231
1649,0.307692308,0,0,0.546153846,0.112307692,0.033846154,0,3.076923077,20.76923077
1650,0.963076923,0,0,0.035384615,0.001538462,0,0,9.630769231,1.107692308
1651,0.99704142,0,0,0.00295858,0,0,0,9.970414201,0.088757396
1652,0.958461538,0,0,0.013846154,0.02,0.007692308,0,9.584615385,1.246153846
1653,0.136923077,0,0,0.52,0.143076923,0.2,0,1.369230769,25.89230769
1654,0.013846154,0,0,0.575384615,0.029230769,0.381538462,0,0.138461538,29.58461538
1655,0.092307692,0,0,0.216923077,0.169230769,0.509230769,0.012307692,0.923076923,27.23076923
1656,0.73964497,0,0,0.082840237,0.068047337,0.109467456,0,7.396449704,7.810650888
1657,0.183076923,0,0,0.001538462,0.321538462,0.46,0.033846154,1.199384615,24.50769231
1658,0.584615385,0,0,0.115384615,0.230769231,0.069230769,0,2.689230769,12.46153846
1659,0.190769231,0,0,0.366153846,0.233846154,0.209230769,0,0.877538462,24.27692308
1660,0.147692308,0,0,0.498461538,0.175384615,0.178461538,0,0.679384615,25.56923077
1661,0.146449704,0,0,0.613905325,0.107988166,0.131656805,0,0.673668639,25.60650888
1662,0.521538462,0,0,0.084615385,0.269230769,0.12,0.004615385,2.399076923,14.35384615
1663,0.452307692,0,0,0.066153846,0.306153846,0.172307692,0.003076923,2.080615385,16.43076923
1664,0.395384615,0,0,0.155384615,0.196923077,0.252307692,0,1.818769231,18.13846154
1665,0.168639053,0,0,0.50443787,0.131656805,0.195266272,0,0.775739645,24.9408284
1666,0.527692308,0,0,0.175384615,0.178461538,0.116923077,0.001538462,2.427384615,14.16923077
1667,0.544615385,0,0,0.009230769,0.290769231,0.127692308,0.027692308,2.505230769,13.66153846
1668,0.518461538,0,0,0.238461538,0.16,0.083076923,0,2.384923077,14.44615385
1669,0.46,0,0,0.184615385,0.203076923,0.150769231,0.001538462,2.116,16.2
1670,0.582840237,0,0,0.042899408,0.312130178,0.051775148,0.01035503,3.415976331,12.5147929
1671,0.444615385,0,0,0.047692308,0.184615385,0.32,0.003076923,4.396307692,16.66153846
1672,0.176923077,0,0,0.023076923,0.347692308,0.415384615,0.036923077,1.769230769,24.69230769
1673,0,0,0.003076923,0.075384615,0.447692308,0.463076923,0.010769231,0,30
1674,0,0,0.006153846,0,0.410769231,0.446153846,0.136923077,0,30
1675,0,0,0.00147929,0.00887574,0.525147929,0.303254438,0.161242604,0,30
1676,0,0,0.001538462,0.029230769,0.309230769,0.653846154,0.006153846,0,30
1677,0.003076923,0,0.001538462,0.044615385,0.775384615,0.141538462,0.033846154,0.030769231,29.90769231
1678,0,0,0.009230769,0,0.550769231,0.4,0.04,0,30
1679,0,0,0,0.023076923,0.163076923,0.812307692,0.001538462,0,30
1680,0,0,0,0.019230769,0.00147929,0.979289941,0,0,30
1681,0,0,0,0.016923077,0.129230769,0.853846154,0,0,30
1682,0,0,0,0.013846154,0.150769231,0.832307692,0.003076923,0,30
1683,0,0,0,0.015384615,0.009230769,0.975384615,0,0,30
1684,0,0,0,0.015384615,0.064615385,0.92,0,0,30
1685,0,0,0,0.00739645,0.097633136,0.889053254,0.00591716,0,30
1686,0,0,0,0.02,0.723076923,0.221538462,0.035384615,0,30
1687,0,0,0,0.612307692,0.158461538,0.224615385,0.004615385,0,30
1688,0,0,0,0.530769231,0.449230769,0.02,0,0,30
1689,0,0,0,0.171597633,0.593195266,0.235207101,0,0,30
1690,0.241538462,0,0,0.312307692,0.290769231,0.155384615,0,1.111076923,22.75384615
1691,0.698461538,0,0,0.004615385,0.215384615,0.081538462,0,3.212923077,9.046153846
1692,0.609230769,0,0,0.061538462,0.275384615,0.053846154,0,2.802461538,11.72307692
1693,0.112307692,0,0,0.578461538,0.181538462,0.124615385,0.003076923,0.516615385,26.63076923
1694,0.340236686,0,0,0.210059172,0.332840237,0.116863905,0,1.565088757,19.79289941
1695,0.586153846,0,0,0.098461538,0.221538462,0.090769231,0.003076923,2.696307692,12.41538462
1696,0.021538462,0,0,0.518461538,0.293846154,0.166153846,0,0.099076923,29.35384615
1697,0.630769231,0,0,0.044615385,0.263076923,0.058461538,0.003076923,2.901538462,11.07692308
1698,0.490769231,0,0,0.150769231,0.287692308,0.066153846,0.004615385,2.257538462,15.27692308
1699,0.476331361,0,0,0.014792899,0.217455621,0.288461538,0.00295858,2.19112426,15.71005917
1700,0.238461538,0,0,0.130769231,0.343076923,0.28,0.007692308,1.096923077,22.84615385
1701,0.335384615,0,0,0.216923077,0.155384615,0.283076923,0.009230769,1.542769231,19.93846154
1702,0.515384615,0,0,0.012307692,0.276923077,0.189230769,0.006153846,2.370769231,14.53846154
1703,0.156923077,0,0,0.396923077,0.158461538,0.284615385,0.003076923,0.721846154,25.29230769
1704,0.73816568,0,0,0,0.162721893,0.087278107,0.01183432,3.39556213,7.855029586
1705,0.744615385,0,0,0.063076923,0.075384615,0.113846154,0.003076923,3.425230769,7.661538462
1706,0,0,0.001538462,0.181538462,0.490769231,0.269230769,0.056923077,0,30
1707,0,0,0.003076923,0.006153846,0.68,0.070769231,0.24,0,30
1708,0.428994083,0,0,0.319526627,0.173076923,0.078402367,0,1.973372781,17.13017751
1709,0.527692308,0,0,0.003076923,0.361538462,0.103076923,0.004615385,2.427384615,14.16923077
1710,0.286153846,0,0,0.249230769,0.233846154,0.230769231,0,1.316307692,21.41538462
1711,0.66,0,0,0.009230769,0.163076923,0.143076923,0.024615385,3.036,10.2
1712,0.504615385,0,0,0.004615385,0.395384615,0.072307692,0.023076923,2.321230769,14.86153846
1713,0.542899408,0,0,0.00147929,0.405325444,0.044378698,0.00591716,2.497337278,13.71301775
1714,0.541538462,0,0,0,0.381538462,0.075384615,0.001538462,2.491076923,13.75384615
1715,0.364615385,0,0,0.021538462,0.403076923,0.186153846,0.024615385,1.677230769,19.06153846
1716,0.469230769,0,0,0.006153846,0.426153846,0.053846154,0.044615385,2.158461538,15.92307692
1717,0,0,0,1,0,0,0,0,30
1718,0,0,0,0.7376,0.0688,0.1936,0,0,30
1719,0,0,0,0.043076923,0.789230769,0.167692308,0,0,30
1720,0.064,0,0,0.1376,0.2944,0.504,0,0.64,28.08
1721,0,0,0,0.4736,0.2928,0.2336,0,0,30
1722,0,0,0,0.8864,0.0432,0.0704,0,0,30
1723,0,0,0.0976,0.4096,0.064,0.4288,0,0,30
1724,0,0,0.263076923,0,0.133846154,0.603076923,0,0,30
1725,0,0,0,0,0.008,0.992,0,0,30
1726,0,0,0,0.0016,0,0.9984,0,0,30
1727,0.0192,0,0,0.0016,0.048,0.9312,0,0.192,29.424
1728,0,0,0,0,0.044615385,0.955384615,0,0,30
1729,0.0112,0,0,0.0208,0.3968,0.5712,0,0.112,29.664
1730,0,0,0,0.0032,0.0816,0.9152,0,0,30
1731,0.0432,0,0,0.1424,0.0848,0.7296,0,0.432,28.704
1732,0.016,0,0,0.1008,0.3088,0.5744,0,0.16,29.52
1733,0.521538462,0,0,0.081538462,0.196923077,0.2,0,5.215384615,14.35384615
1734,0.4304,0,0,0.3744,0.0768,0.1184,0,4.304,17.088
1735,0,0,0,0.4272,0.5232,0.0496,0,0,30
1736,0.2768,0,0,0.3344,0.2704,0.1184,0,2.768,21.696
1737,0.072,0,0,0.1712,0.616,0.1408,0,0.72,27.84
1738,0.087692308,0,0,0.586153846,0.204615385,0.121538462,0,0.876923077,27.36923077
1739,0.784,0,0,0.0976,0.0512,0.0672,0,7.84,6.48
1740,0.624,0,0,0.1024,0.0272,0.2464,0,6.24,11.28
1741,0.2016,0,0,0.5056,0.0448,0.248,0,2.016,23.952
1742,0.0944,0,0,0.4224,0.0768,0.4064,0,0.944,27.168
1743,0.04,0,0,0.241538462,0.483076923,0.235384615,0,0.4,28.8
1744,0.6688,0,0,0.1088,0.0864,0.136,0,6.688,9.936
1745,0.8896,0,0,0.064,0.0256,0.0208,0,8.896,3.312
1746,0.9968,0,0,0.0032,0,0,0,9.968,0.096
1747,0.990769231,0,0,0.009230769,0,0,0,9.907692308,0.276923077
1748,0.984,0,0,0.016,0,0,0,9.84,0.48
1749,0.9856,0,0,0.0144,0,0,0,9.856,0.432
1750,0.7664,0,0,0.2144,0.0096,0.0096,0,7.664,7.008
1751,0.432,0,0,0.456,0.1072,0.0048,0,4.32,17.04
1752,0.975384615,0,0,0.006153846,0.003076923,0.015384615,0,9.753846154,0.738461538
1753,0.5088,0,0,0.384,0.032,0.0752,0,5.088,14.736
1754,0.2224,0,0,0.6016,0.0688,0.1072,0,2.224,23.328
1755,0.1616,0,0,0.5312,0.0928,0.2144,0,1.616,25.152
1756,0.0848,0,0,0.288,0.0912,0.536,0,0.848,27.456
1757,0.536923077,0,0,0.298461538,0.013846154,0.150769231,0,5.369230769,13.89230769
1758,0.056,0,0,0.3616,0.1408,0.4416,0,0.56,28.32
1759,0.0976,0,0,0.272,0.4048,0.2256,0,0.44896,27.072
1760,0.576,0,0,0.2432,0.1216,0.0592,0,2.6496,12.72
1761,0.5696,0,0,0.2544,0.1296,0.0464,0,2.62016,12.912
1762,0.344615385,0,0,0.447692308,0.081538462,0.126153846,0,1.585230769,19.66153846
1763,0.4656,0,0,0.072,0.2688,0.1936,0,2.14176,16.032
1764,0.544,0,0,0.064,0.2064,0.1856,0,2.5024,13.68
1765,0.1856,0,0,0.512,0.1248,0.1776,0,0.85376,24.432
1766,0.609230769,0,0,0.029230769,0.2,0.16,0.001538462,2.802461538,11.72307692
1767,0.2592,0,0,0.464,0.0976,0.1792,0,1.19232,22.224
1768,0.6592,0,0,0.048,0.2096,0.08,0.0032,3.03232,10.224
1769,0.456,0,0,0.2096,0.1456,0.1888,0,2.0976,16.32
1770,0.384,0,0,0.2592,0.248,0.0784,0.0304,1.7664,18.48
1771,0.407692308,0,0,0.249230769,0.267692308,0.075384615,0,1.875384615,17.76923077
1772,0.28,0,0,0.1456,0.16,0.3984,0.016,1.288,21.6
1773,0,0,0,0.0032,0.3376,0.6448,0.0144,0,30
1774,0,0,0,0.0144,0.3344,0.6032,0.048,0,30
1775,0,0,0.0048,0.0176,0.5536,0.2656,0.1584,0,30
1776,0,0,0,0.006153846,0.8,0.178461538,0.015384615,0,30
1777,0,0,0,0.032,0.5552,0.3856,0.0272,0,30
1778,0.0032,0,0,0.0112,0.08,0.8816,0.024,0.032,29.904
1779,0,0,0,0.0656,0.216,0.7056,0.0128,0,30
1780,0,0,0,0.0544,0,0.9456,0,0,30
1781,0,0,0,0.044615385,0,0.955384615,0,0,30
1782,0,0,0,0,0.2176,0.7824,0,0,30
1783,0,0,0,0,0.2352,0.7648,0,0,30
1784,0,0,0,0,0.4784,0.5152,0.0064,0,30
1785,0,0,0,0.0128,0.2944,0.6864,0.0064,0,30
1786,0,0,0,0.003076923,0.246153846,0.732307692,0.018461538,0,30
1787,0,0,0,0.0032,0.16,0.8272,0.0096,0,30
1788,0,0,0.0032,0.1072,0.28,0.6064,0.0032,0,30
1789,0,0,0,0.5824,0.3584,0.0528,0.0064,0,30
1790,0,0,0,0.503076923,0.378461538,0.116923077,0.001538462,0,30
1791,0.0032,0,0,0.1568,0.6624,0.1776,0,0.032,29.904
1792,0.3424,0,0,0.3504,0.1328,0.1744,0,1.57504,19.728
1793,0.2208,0,0,0.4112,0.2128,0.1552,0,1.01568,23.376
1794,0.6176,0,0,0.0784,0.1712,0.1328,0,2.84096,11.472
1795,0.621538462,0,0,0.010769231,0.301538462,0.064615385,0.001538462,2.859076923,11.35384615
1796,0.6016,0,0,0.0208,0.2688,0.0944,0.0144,2.76736,11.952
1797,0.1104,0,0,0.3888,0.304,0.1952,0.0016,0.50784,26.688
1798,0.144,0,0,0.3264,0.4128,0.1072,0.0096,0.6624,25.68
1799,0.6224,0,0,0.0784,0.2112,0.0752,0.0128,2.86304,11.328
1800,0.292307692,0,0,0.218461538,0.153846154,0.335384615,0,1.344615385,21.23076923
1801,0.2784,0,0,0.3824,0.2096,0.1296,0,1.28064,21.648
1802,0.3136,0,0,0.3328,0.1248,0.224,0.0048,1.44256,20.592
1803,0.312,0,0,0.2448,0.2224,0.2176,0.0032,1.4352,20.64
1804,0.2048,0,0,0.376,0.2256,0.1904,0.0032,0.94208,23.856
1805,0.601538462,0,0,0.004615385,0.24,0.126153846,0.027692308,2.767076923,11.95384615
1806,0.5664,0,0,0.1712,0.1248,0.136,0.0016,2.60544,13.008
1807,0,0,0,0.0528,0.2832,0.4896,0.1744,0,30
1808,0,0,0.0016,0.0032,0.8016,0.0736,0.12,0,30
1809,0.472307692,0,0,0.281538462,0.16,0.075384615,0.010769231,2.172615385,15.83076923
1810,0.496,0,0,0.0016,0.424,0.0768,0.0016,2.2816,15.12
1811,0.128,0,0,0.3824,0.2192,0.2704,0,0.5888,26.16
1812,0.248,0,0,0.3056,0.2272,0.2192,0,1.1408,22.56
1813,0.1856,0,0,0.2576,0.2864,0.2656,0.0048,0.85376,24.432
1814,0.24,0,0,0.343076923,0.218461538,0.190769231,0.007692308,1.104,22.8
1815,0.4672,0,0,0.0832,0.328,0.1216,0,2.14912,15.984
1816,0.2976,0,0,0.0224,0.5456,0.08,0.0544,1.36896,21.072
1817,0.5008,0,0,0.024,0.376,0.096,0.0032,2.30368,14.976
1818,0,0,0,1,0,0,0,0,30
1819,0,0,0,1,0,0,0,0,30
1820,0,0,0,0.623076923,0.193846154,0.183076923,0,0,30
1821,0,0,0,0.4256,0.3344,0.24,0,0,30
1822,0,0,0,0.4256,0.3248,0.2496,0,0,30
1823,0,0,0,0.7664,0.0944,0.1392,0,0,30
1824,0,0,0.2496,0.256,0.2544,0.24,0,0,30
1825,0,0,0.353846154,0,0.086153846,0.56,0,0,30
1826,0,0,0,0.0032,0.0016,0.9952,0,0,30
1827,0,0,0,0.0032,0,0.9968,0,0,30
1828,0,0,0,0,0.0016,0.9984,0,0,30
1829,0,0,0,0.010769231,0.296923077,0.692307692,0,0,30
1830,0,0,0,0.0128,0.3056,0.6816,0,0,30
1831,0,0,0,0.0624,0.7248,0.2128,0,0,30
1832,0.0064,0,0,0.1136,0.4368,0.4432,0,0.064,29.808
1833,0.5104,0,0,0.3184,0.1104,0.0608,0,5.104,14.688
1834,0.893846154,0,0,0.029230769,0.003076923,0.073846154,0,8.938461538,3.184615385
1835,0.3328,0,0,0.2128,0.0768,0.3776,0,3.328,20.016
1836,0.2192,0,0,0.4544,0.1904,0.136,0,2.192,23.424
1837,0,0,0,0.3808,0.6016,0.0176,0,0,30
1838,0,0,0,0.7104,0.2464,0.0432,0,0,30
1839,0.430769231,0,0,0.513846154,0.050769231,0.004615385,0,4.307692308,17.07692308
1840,0.5168,0,0,0.104,0.088,0.2912,0,5.168,14.496
1841,0.3904,0,0,0.0448,0.1296,0.4352,0,3.904,18.288
1842,0.6992,0,0,0.1344,0.0736,0.0928,0,6.992,9.024
1843,0.0752,0,0,0.5488,0.2192,0.1568,0,0.752,27.744
1844,0.035384615,0,0.009230769,0.058461538,0.458461538,0.438461538,0,0.353846154,28.93846154
1845,0.6416,0,0,0.144,0.0256,0.1888,0,6.416,10.752
1846,0.944,0,0,0.0496,0.0016,0.0048,0,9.44,1.68
1847,0.9696,0,0,0.0304,0,0,0,9.696,0.912
1848,0.936923077,0,0,0.063076923,0,0,0,9.369230769,1.892307692
1849,0.968,0,0,0.032,0,0,0,9.68,0.96
1850,0.904,0,0,0.096,0,0,0,9.04,2.88
1851,0.9648,0,0,0.0352,0,0,0,9.648,1.056
1852,0.264,0,0,0.56,0.088,0.088,0,2.64,22.08
1853,0.183076923,0,0,0.653846154,0.072307692,0.090769231,0,1.830769231,24.50769231
1854,0.024,0,0,0.4704,0.0752,0.4304,0,0.24,29.28
1855,0.784,0,0,0.1072,0.0224,0.0864,0,7.84,6.48
1856,0.8016,0,0,0.144,0.0096,0.0432,0.0016,8.016,5.952
1857,0.064,0,0,0.4224,0.1136,0.4,0,0.64,28.08
1858,0,0,0,0.258461538,0.464615385,0.276923077,0,0,30
1859,0,0,0.1664,0.3152,0.2976,0.2176,0.0032,0,30
1860,0.24,0,0.2512,0.0448,0.368,0.096,0,1.104,22.8
1861,0.408,0,0,0.1664,0.2272,0.1984,0,1.8768,17.76
1862,0.4992,0,0,0.112,0.1824,0.2064,0,2.29632,15.024
1863,0.26,0,0,0.350769231,0.221538462,0.167692308,0,1.196,22.2
1864,0.5152,0,0,0.0656,0.2352,0.1824,0.0016,2.36992,14.544
1865,0.4992,0,0,0.032,0.2272,0.2256,0.016,2.29632,15.024
1866,0.2992,0,0,0.4224,0.1504,0.128,0,1.37632,21.024
1867,0.566153846,0,0,0.001538462,0.283076923,0.132307692,0.016923077,2.604307692,13.01538462
1868,0.5728,0,0,0.264,0.1008,0.0624,0,2.63488,12.816
1869,0.4864,0,0,0.3808,0.1056,0.0272,0,2.23744,15.408
1870,0.488,0,0,0.3632,0.1136,0.0352,0,2.2448,15.36
1871,0.4272,0,0,0.3808,0.1408,0.0512,0,1.96512,17.184
1872,0.290769231,0,0,0.496923077,0.124615385,0.076923077,0.010769231,1.337538462,21.27692308
1873,0.816,0,0,0,0.1136,0.0672,0.0032,3.7536,5.52
1874,0.1168,0,0,0.0096,0.4016,0.368,0.104,0.53728,26.496
1875,0,0,0.0048,0.0704,0.824,0.0592,0.0416,0,30
1876,0,0,0,0.0016,0.9776,0.0032,0.0176,0,30
1877,0.049230769,0,0,0.476923077,0.309230769,0.144615385,0.02,0.492307692,28.52307692
1878,0.0368,0,0,0.4784,0.0112,0.4736,0,0.368,28.896
1879,0.0432,0,0,0.3984,0.352,0.1936,0.0128,0.432,28.704
1880,0.0848,0,0,0.3616,0.2304,0.2992,0.024,0.848,27.456
1881,0.0384,0,0,0.0416,0.0944,0.8208,0.0048,0.384,28.848
1882,0,0,0,0.003076923,0.012307692,0.984615385,0,0,30
1883,0,0,0,0,0.0304,0.9696,0,0,30
1884,0,0,0,0.0064,0.6944,0.2864,0.0128,0,30
1885,0,0,0,0.0016,0.5808,0.3696,0.048,0,30
1886,0,0,0,0.0032,0.64,0.3248,0.032,0,30
1887,0,0,0,0.001538462,0.553846154,0.429230769,0.015384615,0,30
1888,0,0,0,0,0.4176,0.5568,0.0256,0,30
1889,0,0,0,0.0128,0.4752,0.512,0,0,30
1890,0,0,0.0064,0.3504,0.5776,0.0608,0.0048,0,30
1891,0,0,0,0.592307692,0.352307692,0.047692308,0.007692308,0,30
1892,0,0,0,0.264,0.648,0.088,0,0,30
1893,0.0176,0,0.0016,0.36,0.5104,0.1104,0,0.08096,29.472
1894,0.616,0,0,0.064,0.1728,0.1472,0,2.8336,11.52
1895,0.5712,0,0,0.0032,0.3488,0.072,0.0048,2.62752,12.864
1896,0.598461538,0,0,0.118461538,0.169230769,0.113846154,0,2.752923077,12.04615385
1897,0.1328,0,0,0.3952,0.1808,0.2912,0,0.61088,26.016
1898,0.5904,0,0,0.0672,0.24,0.0896,0.0128,2.71584,12.288
1899,0.4176,0,0,0.136,0.3152,0.128,0.0032,1.92096,17.472
1900,0.0176,0,0,0.4048,0.4208,0.1344,0.0224,0.08096,29.472
1901,0.258461538,0,0,0.226153846,0.190769231,0.295384615,0.029230769,1.188923077,22.24615385
1902,0.5232,0,0,0.0352,0.2512,0.1872,0.0032,2.40672,14.304
1903,0.5408,0,0,0.1168,0.1936,0.1184,0.0304,2.48768,13.776
1904,0.4736,0,0,0.1056,0.2352,0.1824,0.0032,2.17856,15.792
1905,0.224,0,0,0.3424,0.1792,0.2544,0,1.0304,23.28
